,Country,Country code,Job,Currency Notation,Avg. salary,Min. salary,Max. salary,Cities,Variation,Male percent,Female percent,Skills in demand,convert,Avg. salary (USD),Max. salary (USD),Min. salary (USD)
1400,GERMANY,DE,Financial_Analyst,€,48282.0,35000.0,67000.0,"Hamburg, Hamburg",+1%,55.9%,42.4%,"['Forecasting', 'Financial Analysis', 'Microsoft Excel', 'Financial Reporting', 'Data Analysis', 'Financial Modeling', 'Accounting']",1.18,56972.759999999995,79060.0,41300.0
1401,GERMANY,DE,Financial_Analyst,€,48282.0,35000.0,67000.0,"Berlin, Berlin",-6%,55.9%,42.4%,"['Forecasting', 'Financial Analysis', 'Microsoft Excel', 'Financial Reporting', 'Data Analysis', 'Financial Modeling', 'Accounting']",1.18,56972.759999999995,79060.0,41300.0
1402,GERMANY,DE,Financial_Analyst,€,48282.0,35000.0,67000.0,"Düsseldorf, Nordrhein-Westfalen (North Rhine-Westphalia)",-8%,55.9%,42.4%,"['Forecasting', 'Financial Analysis', 'Microsoft Excel', 'Financial Reporting', 'Data Analysis', 'Financial Modeling', 'Accounting']",1.18,56972.759999999995,79060.0,41300.0
1403,GERMANY,DE,Design_Architect,€,36064.0,24000.0,49000.0,"Düsseldorf, Nordrhein-Westfalen (North Rhine-Westphalia)",+36%,48.9%,50%,"['Rhino 3D Modeling Software', 'Microsoft Office', 'Autodesk 3ds Max', 'Design', 'Graphic Design', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Autodesk Revit Architecture', 'GRAPHISOFT ArchiCAD', 'SketchUp']",1.18,42555.52,57820.0,28320.0
1404,GERMANY,DE,Design_Architect,€,36064.0,24000.0,49000.0,"Cologne, Nordrhein-Westfalen (North Rhine-Westphalia)",+8%,48.9%,50%,"['Rhino 3D Modeling Software', 'Microsoft Office', 'Autodesk 3ds Max', 'Design', 'Graphic Design', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Autodesk Revit Architecture', 'GRAPHISOFT ArchiCAD', 'SketchUp']",1.18,42555.52,57820.0,28320.0
1405,GERMANY,DE,Design_Architect,€,36064.0,24000.0,49000.0,"Stuttgart, Baden-Wuerttemberg",-0%,48.9%,50%,"['Rhino 3D Modeling Software', 'Microsoft Office', 'Autodesk 3ds Max', 'Design', 'Graphic Design', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Autodesk Revit Architecture', 'GRAPHISOFT ArchiCAD', 'SketchUp']",1.18,42555.52,57820.0,28320.0
1406,GERMANY,DE,Design_Architect,€,36064.0,24000.0,49000.0,"Berlin, Berlin",-6%,48.9%,50%,"['Rhino 3D Modeling Software', 'Microsoft Office', 'Autodesk 3ds Max', 'Design', 'Graphic Design', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Autodesk Revit Architecture', 'GRAPHISOFT ArchiCAD', 'SketchUp']",1.18,42555.52,57820.0,28320.0
1407,GERMANY,DE,Design_Architect,€,36064.0,24000.0,49000.0,"Hamburg, Hamburg",-14%,48.9%,50%,"['Rhino 3D Modeling Software', 'Microsoft Office', 'Autodesk 3ds Max', 'Design', 'Graphic Design', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Autodesk Revit Architecture', 'GRAPHISOFT ArchiCAD', 'SketchUp']",1.18,42555.52,57820.0,28320.0
1408,GERMANY,DE,Design_Architect,€,36064.0,24000.0,49000.0,"Frankfurt am Main, Hessen",-15%,48.9%,50%,"['Rhino 3D Modeling Software', 'Microsoft Office', 'Autodesk 3ds Max', 'Design', 'Graphic Design', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Autodesk Revit Architecture', 'GRAPHISOFT ArchiCAD', 'SketchUp']",1.18,42555.52,57820.0,28320.0
1409,GERMANY,DE,Design_Architect,€,36064.0,24000.0,49000.0,"Munich, Bavaria (Bayern)",-44%,48.9%,50%,"['Rhino 3D Modeling Software', 'Microsoft Office', 'Autodesk 3ds Max', 'Design', 'Graphic Design', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Autodesk Revit Architecture', 'GRAPHISOFT ArchiCAD', 'SketchUp']",1.18,42555.52,57820.0,28320.0
1410,GERMANY,DE,Environmental_Engineer,€,45500.0,35000.0,72000.0,"Berlin, Berlin",+11%,42.9%,42.9%,"['Project Management', 'Engineering Design', 'Environmental Consulting', 'Microsoft Excel']",1.18,53690.0,84960.0,41300.0
1411,GERMANY,DE,Professor%2C_Postsecondary_%2F_Higher_Education,€,95000.0,60000.0,122000.0,GERMANY,0,100%,0,[],1.18,112100.0,143960.0,70800.0
1412,GERMANY,DE,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,€,75300.0,44000.0,83000.0,GERMANY,0,100%,0,[],1.18,88854.0,97940.0,51920.0
1413,GERMANY,DE,Network_Engineer,€,49084.0,34000.0,77000.0,"Frankfurt am Main, Hessen",+24%,89.7%,10.3%,"['Network Architecture / Design', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Network Management / Administration', 'Network Support']",1.18,57919.119999999995,90860.0,40120.0
1414,GERMANY,DE,Network_Engineer,€,49084.0,34000.0,77000.0,"Düsseldorf, Nordrhein-Westfalen (North Rhine-Westphalia)",+11%,89.7%,10.3%,"['Network Architecture / Design', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Network Management / Administration', 'Network Support']",1.18,57919.119999999995,90860.0,40120.0
1415,GERMANY,DE,Network_Engineer,€,49084.0,34000.0,77000.0,"Munich, Bavaria (Bayern)",+6%,89.7%,10.3%,"['Network Architecture / Design', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Network Management / Administration', 'Network Support']",1.18,57919.119999999995,90860.0,40120.0
1416,GERMANY,DE,Network_Engineer,€,49084.0,34000.0,77000.0,"Stuttgart, Baden-Wuerttemberg",+5%,89.7%,10.3%,"['Network Architecture / Design', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Network Management / Administration', 'Network Support']",1.18,57919.119999999995,90860.0,40120.0
1417,GERMANY,DE,Network_Engineer,€,49084.0,34000.0,77000.0,"Berlin, Berlin",-0%,89.7%,10.3%,"['Network Architecture / Design', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Network Management / Administration', 'Network Support']",1.18,57919.119999999995,90860.0,40120.0
1418,GERMANY,DE,Network_Engineer,€,49084.0,34000.0,77000.0,"Hamburg, Hamburg",-10%,89.7%,10.3%,"['Network Architecture / Design', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Network Management / Administration', 'Network Support']",1.18,57919.119999999995,90860.0,40120.0
1419,GERMANY,DE,Database_Administrator_(DBA),€,51334.0,30000.0,71000.0,"Frankfurt am Main, Hessen",+23%,74.1%,25.9%,"['PostgreSQL', 'Microsoft SQL Server', 'Database Administration', 'Oracle', 'SQL']",1.18,60574.119999999995,83780.0,35400.0
1420,GERMANY,DE,Database_Administrator_(DBA),€,51334.0,30000.0,71000.0,"Munich, Bavaria (Bayern)",+7%,74.1%,25.9%,"['PostgreSQL', 'Microsoft SQL Server', 'Database Administration', 'Oracle', 'SQL']",1.18,60574.119999999995,83780.0,35400.0
1421,GERMANY,DE,Database_Administrator_(DBA),€,51334.0,30000.0,71000.0,"Berlin, Berlin",+5%,74.1%,25.9%,"['PostgreSQL', 'Microsoft SQL Server', 'Database Administration', 'Oracle', 'SQL']",1.18,60574.119999999995,83780.0,35400.0
1422,GERMANY,DE,Database_Administrator_(DBA),€,51334.0,30000.0,71000.0,"Hamburg, Hamburg",-1%,74.1%,25.9%,"['PostgreSQL', 'Microsoft SQL Server', 'Database Administration', 'Oracle', 'SQL']",1.18,60574.119999999995,83780.0,35400.0
1423,GERMANY,DE,Database_Administrator_(DBA),€,51334.0,30000.0,71000.0,"Stuttgart, Baden-Wuerttemberg",-13%,74.1%,25.9%,"['PostgreSQL', 'Microsoft SQL Server', 'Database Administration', 'Oracle', 'SQL']",1.18,60574.119999999995,83780.0,35400.0
1424,GERMANY,DE,Data_Engineer,€,57779.0,45000.0,73000.0,"Frankfurt am Main, Hessen",+9%,87.2%,12.8%,"['Data Warehouse', 'Amazon Web Services (AWS)', 'Apache Hadoop', 'Apache Spark', 'ETL (Extract, transform, load)', 'Big Data Analytics', 'Data Analysis', 'Python', 'SQL', 'Machine Learning']",1.18,68179.22,86140.0,53100.0
1425,GERMANY,DE,Data_Engineer,€,57779.0,45000.0,73000.0,"Hamburg, Hamburg",+1%,87.2%,12.8%,"['Data Warehouse', 'Amazon Web Services (AWS)', 'Apache Hadoop', 'Apache Spark', 'ETL (Extract, transform, load)', 'Big Data Analytics', 'Data Analysis', 'Python', 'SQL', 'Machine Learning']",1.18,68179.22,86140.0,53100.0
1426,GERMANY,DE,Data_Engineer,€,57779.0,45000.0,73000.0,"Berlin, Berlin",-1%,87.2%,12.8%,"['Data Warehouse', 'Amazon Web Services (AWS)', 'Apache Hadoop', 'Apache Spark', 'ETL (Extract, transform, load)', 'Big Data Analytics', 'Data Analysis', 'Python', 'SQL', 'Machine Learning']",1.18,68179.22,86140.0,53100.0
1427,GERMANY,DE,Data_Engineer,€,57779.0,45000.0,73000.0,"Munich, Bavaria (Bayern)",-3%,87.2%,12.8%,"['Data Warehouse', 'Amazon Web Services (AWS)', 'Apache Hadoop', 'Apache Spark', 'ETL (Extract, transform, load)', 'Big Data Analytics', 'Data Analysis', 'Python', 'SQL', 'Machine Learning']",1.18,68179.22,86140.0,53100.0
1428,GERMANY,DE,Data_Engineer,€,57779.0,45000.0,73000.0,"Stuttgart, Baden-Wuerttemberg",-9%,87.2%,12.8%,"['Data Warehouse', 'Amazon Web Services (AWS)', 'Apache Hadoop', 'Apache Spark', 'ETL (Extract, transform, load)', 'Big Data Analytics', 'Data Analysis', 'Python', 'SQL', 'Machine Learning']",1.18,68179.22,86140.0,53100.0
1429,GERMANY,DE,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),€,45823.0,30000.0,61000.0,"Karlsruhe, Baden-Wuerttemberg",+14%,54.4%,45.1%,"['C++ Programming Language', 'Selenium Automated Test Tool', 'System Testing', 'Test Automation', 'Software Test', 'Regression Testing', 'Java', 'Test Planning', 'SQL', 'Black Box Testing']",1.18,54071.14,71980.0,35400.0
1430,GERMANY,DE,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),€,45823.0,30000.0,61000.0,"Munich, Bavaria (Bayern)",+11%,54.4%,45.1%,"['C++ Programming Language', 'Selenium Automated Test Tool', 'System Testing', 'Test Automation', 'Software Test', 'Regression Testing', 'Java', 'Test Planning', 'SQL', 'Black Box Testing']",1.18,54071.14,71980.0,35400.0
1431,GERMANY,DE,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),€,45823.0,30000.0,61000.0,"Stuttgart, Baden-Wuerttemberg",+7%,54.4%,45.1%,"['C++ Programming Language', 'Selenium Automated Test Tool', 'System Testing', 'Test Automation', 'Software Test', 'Regression Testing', 'Java', 'Test Planning', 'SQL', 'Black Box Testing']",1.18,54071.14,71980.0,35400.0
1432,GERMANY,DE,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),€,45823.0,30000.0,61000.0,"Hamburg, Hamburg",+6%,54.4%,45.1%,"['C++ Programming Language', 'Selenium Automated Test Tool', 'System Testing', 'Test Automation', 'Software Test', 'Regression Testing', 'Java', 'Test Planning', 'SQL', 'Black Box Testing']",1.18,54071.14,71980.0,35400.0
1433,GERMANY,DE,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),€,45823.0,30000.0,61000.0,"Frankfurt am Main, Hessen",-2%,54.4%,45.1%,"['C++ Programming Language', 'Selenium Automated Test Tool', 'System Testing', 'Test Automation', 'Software Test', 'Regression Testing', 'Java', 'Test Planning', 'SQL', 'Black Box Testing']",1.18,54071.14,71980.0,35400.0
1434,GERMANY,DE,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),€,45823.0,30000.0,61000.0,"Aachen, Nordrhein-Westfalen (North Rhine-Westphalia)",-7%,54.4%,45.1%,"['C++ Programming Language', 'Selenium Automated Test Tool', 'System Testing', 'Test Automation', 'Software Test', 'Regression Testing', 'Java', 'Test Planning', 'SQL', 'Black Box Testing']",1.18,54071.14,71980.0,35400.0
1435,GERMANY,DE,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),€,45823.0,30000.0,61000.0,"Berlin, Berlin",-12%,54.4%,45.1%,"['C++ Programming Language', 'Selenium Automated Test Tool', 'System Testing', 'Test Automation', 'Software Test', 'Regression Testing', 'Java', 'Test Planning', 'SQL', 'Black Box Testing']",1.18,54071.14,71980.0,35400.0
1436,GERMANY,DE,Lead_Software_Engineer,€,70043.0,55000.0,86000.0,"Frankfurt am Main, Hessen",+2%,94.9%,5.1%,"['Team Leadership', 'Software Architecture', 'C Programming Language', 'Software Development', 'Java', 'C++ Programming Language', 'PHP', 'JavaScript', 'C# Programming Language', 'Python']",1.18,82650.73999999999,101480.0,64900.0
1437,GERMANY,DE,Lead_Software_Engineer,€,70043.0,55000.0,86000.0,"Karlsruhe, Baden-Wuerttemberg",+1%,94.9%,5.1%,"['Team Leadership', 'Software Architecture', 'C Programming Language', 'Software Development', 'Java', 'C++ Programming Language', 'PHP', 'JavaScript', 'C# Programming Language', 'Python']",1.18,82650.73999999999,101480.0,64900.0
1438,GERMANY,DE,Lead_Software_Engineer,€,70043.0,55000.0,86000.0,"Berlin, Berlin",-0%,94.9%,5.1%,"['Team Leadership', 'Software Architecture', 'C Programming Language', 'Software Development', 'Java', 'C++ Programming Language', 'PHP', 'JavaScript', 'C# Programming Language', 'Python']",1.18,82650.73999999999,101480.0,64900.0
1439,GERMANY,DE,Lead_Software_Engineer,€,70043.0,55000.0,86000.0,"Munich, Bavaria (Bayern)",-6%,94.9%,5.1%,"['Team Leadership', 'Software Architecture', 'C Programming Language', 'Software Development', 'Java', 'C++ Programming Language', 'PHP', 'JavaScript', 'C# Programming Language', 'Python']",1.18,82650.73999999999,101480.0,64900.0
1440,GERMANY,DE,Lead_Software_Engineer,€,70043.0,55000.0,86000.0,"Stuttgart, Baden-Wuerttemberg",-16%,94.9%,5.1%,"['Team Leadership', 'Software Architecture', 'C Programming Language', 'Software Development', 'Java', 'C++ Programming Language', 'PHP', 'JavaScript', 'C# Programming Language', 'Python']",1.18,82650.73999999999,101480.0,64900.0
1441,GERMANY,DE,Web_Developer,€,41046.0,28000.0,54000.0,"Stuttgart, Baden-Wuerttemberg",+7%,85.1%,13.7%,"['Python', 'Angular.js', 'MySQL', 'jQuery', 'PHP', 'HTML5', 'Cascading Style Sheets (CSS)', 'SQL', 'HTML', 'Node.js']",1.18,48434.28,63720.0,33040.0
1442,GERMANY,DE,Web_Developer,€,41046.0,28000.0,54000.0,"Karlsruhe, Baden-Wuerttemberg",+4%,85.1%,13.7%,"['Python', 'Angular.js', 'MySQL', 'jQuery', 'PHP', 'HTML5', 'Cascading Style Sheets (CSS)', 'SQL', 'HTML', 'Node.js']",1.18,48434.28,63720.0,33040.0
1443,GERMANY,DE,Web_Developer,€,41046.0,28000.0,54000.0,"Hamburg, Hamburg",+3%,85.1%,13.7%,"['Python', 'Angular.js', 'MySQL', 'jQuery', 'PHP', 'HTML5', 'Cascading Style Sheets (CSS)', 'SQL', 'HTML', 'Node.js']",1.18,48434.28,63720.0,33040.0
1444,GERMANY,DE,Web_Developer,€,41046.0,28000.0,54000.0,"Berlin, Berlin",-1%,85.1%,13.7%,"['Python', 'Angular.js', 'MySQL', 'jQuery', 'PHP', 'HTML5', 'Cascading Style Sheets (CSS)', 'SQL', 'HTML', 'Node.js']",1.18,48434.28,63720.0,33040.0
1445,GERMANY,DE,Web_Developer,€,41046.0,28000.0,54000.0,"Munich, Bavaria (Bayern)",-1%,85.1%,13.7%,"['Python', 'Angular.js', 'MySQL', 'jQuery', 'PHP', 'HTML5', 'Cascading Style Sheets (CSS)', 'SQL', 'HTML', 'Node.js']",1.18,48434.28,63720.0,33040.0
1446,GERMANY,DE,Web_Developer,€,41046.0,28000.0,54000.0,"Frankfurt am Main, Hessen",-4%,85.1%,13.7%,"['Python', 'Angular.js', 'MySQL', 'jQuery', 'PHP', 'HTML5', 'Cascading Style Sheets (CSS)', 'SQL', 'HTML', 'Node.js']",1.18,48434.28,63720.0,33040.0
1447,GERMANY,DE,Web_Developer,€,41046.0,28000.0,54000.0,"Bremen, Bremen",-17%,85.1%,13.7%,"['Python', 'Angular.js', 'MySQL', 'jQuery', 'PHP', 'HTML5', 'Cascading Style Sheets (CSS)', 'SQL', 'HTML', 'Node.js']",1.18,48434.28,63720.0,33040.0
1448,GERMANY,DE,Front_End_Developer_%2F_Engineer,€,47712.0,33000.0,63000.0,"Frankfurt am Main, Hessen",+5%,82.6%,17.4%,"['Node.js', 'React.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']",1.18,56300.159999999996,74340.0,38940.0
1449,GERMANY,DE,Front_End_Developer_%2F_Engineer,€,47712.0,33000.0,63000.0,"Munich, Bavaria (Bayern)",+3%,82.6%,17.4%,"['Node.js', 'React.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']",1.18,56300.159999999996,74340.0,38940.0
1450,GERMANY,DE,Front_End_Developer_%2F_Engineer,€,47712.0,33000.0,63000.0,"Berlin, Berlin",+1%,82.6%,17.4%,"['Node.js', 'React.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']",1.18,56300.159999999996,74340.0,38940.0
1451,GERMANY,DE,Front_End_Developer_%2F_Engineer,€,47712.0,33000.0,63000.0,"Hamburg, Hamburg",-0%,82.6%,17.4%,"['Node.js', 'React.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']",1.18,56300.159999999996,74340.0,38940.0
1452,GERMANY,DE,Front_End_Developer_%2F_Engineer,€,47712.0,33000.0,63000.0,"Frankfurt, Hessen",-6%,82.6%,17.4%,"['Node.js', 'React.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']",1.18,56300.159999999996,74340.0,38940.0
1453,GERMANY,DE,Front_End_Developer_%2F_Engineer,€,47712.0,33000.0,63000.0,"Mannheim, Baden-Wuerttemberg",-12%,82.6%,17.4%,"['Node.js', 'React.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']",1.18,56300.159999999996,74340.0,38940.0
1454,GERMANY,DE,Front_End_Developer_%2F_Engineer,€,47712.0,33000.0,63000.0,"Stuttgart, Baden-Wuerttemberg",-13%,82.6%,17.4%,"['Node.js', 'React.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']",1.18,56300.159999999996,74340.0,38940.0
1455,GERMANY,DE,.NET_Software_Developer_%2F_Programmer,€,49690.0,35000.0,67000.0,"Frankfurt am Main, Hessen",+1%,82.1%,17.9%,"['Model-view-controller (MVC)', 'Microsoft SQL Server', 'VB.Net', 'C# Programming Language', '.NET', 'JavaScript', 'SQL', 'ASP.NET Framework', 'C++ Programming Language']",1.18,58634.2,79060.0,41300.0
1456,GERMANY,DE,.NET_Software_Developer_%2F_Programmer,€,49690.0,35000.0,67000.0,"Munich, Bavaria (Bayern)",-0%,82.1%,17.9%,"['Model-view-controller (MVC)', 'Microsoft SQL Server', 'VB.Net', 'C# Programming Language', '.NET', 'JavaScript', 'SQL', 'ASP.NET Framework', 'C++ Programming Language']",1.18,58634.2,79060.0,41300.0
1457,GERMANY,DE,.NET_Software_Developer_%2F_Programmer,€,49690.0,35000.0,67000.0,"Berlin, Berlin",-2%,82.1%,17.9%,"['Model-view-controller (MVC)', 'Microsoft SQL Server', 'VB.Net', 'C# Programming Language', '.NET', 'JavaScript', 'SQL', 'ASP.NET Framework', 'C++ Programming Language']",1.18,58634.2,79060.0,41300.0
1458,GERMANY,DE,.NET_Software_Developer_%2F_Programmer,€,49690.0,35000.0,67000.0,"Hamburg, Hamburg",-17%,82.1%,17.9%,"['Model-view-controller (MVC)', 'Microsoft SQL Server', 'VB.Net', 'C# Programming Language', '.NET', 'JavaScript', 'SQL', 'ASP.NET Framework', 'C++ Programming Language']",1.18,58634.2,79060.0,41300.0
1459,GERMANY,DE,Project_Manager%2C_Information_Technology_(IT),€,62597.0,41000.0,90000.0,"Cologne, Nordrhein-Westfalen (North Rhine-Westphalia)",+27%,74.1%,25.9%,"['Project Coordinating', 'Business Analysis', 'Agile Software Development', 'Project Management', 'Microsoft Project', 'SQL', 'e-Commerce', 'Microsoft Word', 'Microsoft Excel', 'Microsoft Office']",1.18,73864.45999999999,106200.0,48380.0
1460,GERMANY,DE,Project_Manager%2C_Information_Technology_(IT),€,62597.0,41000.0,90000.0,"Frankfurt am Main, Hessen",+8%,74.1%,25.9%,"['Project Coordinating', 'Business Analysis', 'Agile Software Development', 'Project Management', 'Microsoft Project', 'SQL', 'e-Commerce', 'Microsoft Word', 'Microsoft Excel', 'Microsoft Office']",1.18,73864.45999999999,106200.0,48380.0
1461,GERMANY,DE,Project_Manager%2C_Information_Technology_(IT),€,62597.0,41000.0,90000.0,"Munich, Bavaria (Bayern)",-1%,74.1%,25.9%,"['Project Coordinating', 'Business Analysis', 'Agile Software Development', 'Project Management', 'Microsoft Project', 'SQL', 'e-Commerce', 'Microsoft Word', 'Microsoft Excel', 'Microsoft Office']",1.18,73864.45999999999,106200.0,48380.0
1462,GERMANY,DE,Project_Manager%2C_Information_Technology_(IT),€,62597.0,41000.0,90000.0,"Stuttgart, Baden-Wuerttemberg",-2%,74.1%,25.9%,"['Project Coordinating', 'Business Analysis', 'Agile Software Development', 'Project Management', 'Microsoft Project', 'SQL', 'e-Commerce', 'Microsoft Word', 'Microsoft Excel', 'Microsoft Office']",1.18,73864.45999999999,106200.0,48380.0
1463,GERMANY,DE,Project_Manager%2C_Information_Technology_(IT),€,62597.0,41000.0,90000.0,"Düsseldorf, Nordrhein-Westfalen (North Rhine-Westphalia)",-2%,74.1%,25.9%,"['Project Coordinating', 'Business Analysis', 'Agile Software Development', 'Project Management', 'Microsoft Project', 'SQL', 'e-Commerce', 'Microsoft Word', 'Microsoft Excel', 'Microsoft Office']",1.18,73864.45999999999,106200.0,48380.0
1464,GERMANY,DE,Project_Manager%2C_Information_Technology_(IT),€,62597.0,41000.0,90000.0,"Hamburg, Hamburg",-5%,74.1%,25.9%,"['Project Coordinating', 'Business Analysis', 'Agile Software Development', 'Project Management', 'Microsoft Project', 'SQL', 'e-Commerce', 'Microsoft Word', 'Microsoft Excel', 'Microsoft Office']",1.18,73864.45999999999,106200.0,48380.0
1465,GERMANY,DE,Project_Manager%2C_Information_Technology_(IT),€,62597.0,41000.0,90000.0,"Berlin, Berlin",-7%,74.1%,25.9%,"['Project Coordinating', 'Business Analysis', 'Agile Software Development', 'Project Management', 'Microsoft Project', 'SQL', 'e-Commerce', 'Microsoft Word', 'Microsoft Excel', 'Microsoft Office']",1.18,73864.45999999999,106200.0,48380.0
1466,GERMANY,DE,Senior_Project_Manager%2C_IT,€,79534.0,60000.0,108000.0,"Hamburg, Hamburg",+24%,80.7%,19.3%,"['Program Management', 'Leadership', 'Strategic Project Management', 'Project Management', 'Agile Software Development', 'IT Management', 'Software Development LifeCycle (SDLC)']",1.18,93850.12,127440.0,70800.0
1467,GERMANY,DE,Senior_Project_Manager%2C_IT,€,79534.0,60000.0,108000.0,"Munich, Bavaria (Bayern)",+2%,80.7%,19.3%,"['Program Management', 'Leadership', 'Strategic Project Management', 'Project Management', 'Agile Software Development', 'IT Management', 'Software Development LifeCycle (SDLC)']",1.18,93850.12,127440.0,70800.0
